Àà±ð,ÐòºÅ,Ãû  ³Æ,¿ÉÊ³²¿·Ö,ÄÜÁ¿,Ë®·Ö,µ°°×ÖÊ,Ö¬·¾,ÉÅÊ³ÏËÎ¬,Ì¼Ë®»¯Îï,Î¬ÉúËØA,Î¬ÉúËØB1,Î¬ÉúËØB2,ÑÌËá,Î¬ÉúËØE,ÄÆ,¸Æ,Ìú,Àà±ð,Î¬ÉúËØC,µ¨¹Ì´¼
335,889,Ïã´»£¨Ïã´»Í·£©,76,47,8.520000e+01,1.700000e+00,4.000000e-01,1.800000e+00,9.100000e+00,117,7.000000e-02,1.200000e-01,9.000000e-01,9.900000e-01,4.600000e+00,96,3.900000e+00,31,40,0
336,881,ÌÀ²Ë,86,22,9.320000e+01,1.800000e+00,5.000000e-01,8.000000e-01,2.600000e+00,68,0,6.800000e-01,6.000000e-01,1.550000e+00,28,131,5.800000e+00,31,57,0
337,892,Î÷À¼»¨£¨ÂÌ²Ë»¨£©,83,33,9.030000e+01,4.100000e+00,6.000000e-01,1.600000e+00,2.700000e+00,1202,9.000000e-02,1.300000e-01,9.000000e-01,9.100000e-01,1.880000e+01,67,1,31,51,0
338,900,Ü¾Ý´£¨ÍÑË®£©,100,293,9.300000e+00,7.400000e+00,1.300000e+00,8.200000e+00,63,472,1.700000e-01,0,6,2.215000e+01,0,1723,2.230000e+01,31,0,0
339,901,ÓÜÇ®,100,36,8.520000e+01,4.800000e+00,4.000000e-01,4.300000e+00,3.300000e+00,122,4.000000e-02,1.200000e-01,9.000000e-01,5.400000e-01,7.000000e-01,62,7.900000e+00,31,11,0
340,902,°×¹Ï,83,10,9.620000e+01,9.000000e-01,0,9.000000e-01,1.700000e+00,0,2.000000e-02,4.000000e-02,1.000000e-01,2.000000e-01,1,6,1.000000e-01,32,16,0
341,903,°×½ð¹Ï,70,24,93,4.000000e-01,0,5.000000e-01,5.700000e+00,17,5.000000e-02,8.000000e-02,7.000000e-01,17,1.600000e+00,12,4.000000e-01,32,17,0
342,904,°×À¼¹Ï,55,21,9.320000e+01,6.000000e-01,1.000000e-01,8.000000e-01,4.500000e+00,7,2.000000e-02,3.000000e-02,6.000000e-01,14,0,0,0,32,14,0
343,905,²Ë¹Ï£¨Éú¹Ï£¬°×¹Ï£©,88,18,95,6.000000e-01,2.000000e-01,4.000000e-01,3.500000e+00,3,2.000000e-02,1.000000e-02,2.000000e-01,3.000000e-02,1.600000e+00,20,5.000000e-01,32,12,0
344,906,¶¬¹Ï,80,11,9.660000e+01,4.000000e-01,2.000000e-01,7.000000e-01,1.900000e+00,13,1.000000e-02,1.000000e-02,3.000000e-01,8.000000e-02,1.800000e+00,19,2.000000e-01,32,18,0
345,907,·½¹Ï,82,13,9.580000e+01,8.000000e-01,0,6.000000e-01,2.500000e+00,23,1.000000e-02,1.000000e-02,6.000000e-01,3.700000e-01,4.400000e+00,40,2.000000e-01,32,2,0
346,908,·ðÊÖ¹Ï£¨°ô¹Ï£¬²ËëÈÀæ£©,100,16,9.430000e+01,1.200000e+00,1.000000e-01,1.200000e+00,2.600000e+00,3,1.000000e-02,1.000000e-02,1.000000e-01,0,1,17,1.000000e-01,32,8,0
347,909,¹þÃÛ¹Ï,71,34,91,5.000000e-01,1.000000e-01,2.000000e-01,7.700000e+00,153,0,1.000000e-02,0,0,2.670000e+01,4,0,32,12,0
348,910,»Æ¹Ï£¨ºú¹Ï£©,92,15,9.580000e+01,8.000000e-01,2.000000e-01,5.000000e-01,2.400000e+00,15,2.000000e-02,3.000000e-02,2.000000e-01,4.600000e-01,4.900000e+00,24,5.000000e-01,32,9,0
348,925,Ë¿¹Ï,83,20,9.430000e+01,1,2.000000e-01,6.000000e-01,3.600000e+00,15,2.000000e-02,4.000000e-02,4.000000e-01,2.200000e-01,2.600000e+00,14,4.000000e-01,32,5,0
348,933,Î÷ºùÂ«,73,18,9.490000e+01,8.000000e-01,2.000000e-01,6.000000e-01,3.200000e+00,5,1.000000e-02,3.000000e-02,2.000000e-01,3.400000e-01,5,15,3.000000e-01,32,6,0
349,911,»ÆºÓÃÛ¹Ï,56,5,95,4.000000e-01,0,3.200000e+00,8.000000e-01,30,2.000000e-02,1.000000e-02,5.000000e-01,0,0,0,0,32,15,0
350,913,ºùÂ«£¨³¤¹Ï£¬ÆÑ¹Ï£¬ð­¹Ï£©,87,14,9.530000e+01,7.000000e-01,1.000000e-01,8.000000e-01,2.700000e+00,7,2.000000e-02,1.000000e-02,4.000000e-01,0,6.000000e-01,16,4.000000e-01,32,11,0
350,923,ÄÏ¹Ï£¨·¹¹Ï·¬¹Ï£¬ÙÁ¹Ï£©,85,22,9.350000e+01,7.000000e-01,1.000000e-01,8.000000e-01,4.500000e+00,148,3.000000e-02,4.000000e-02,4.000000e-01,3.600000e-01,8.000000e-01,16,4.000000e-01,32,8,0
351,914,½Ú¹Ï£¨Ã«¹Ï£©,92,12,9.560000e+01,6.000000e-01,1.000000e-01,1.200000e+00,2.200000e+00,0,2.000000e-02,5.000000e-02,4.000000e-01,2.700000e-01,2.000000e-01,4,1.000000e-01,32,39,0
352,915,½ð¹Ï,82,14,9.560000e+01,5.000000e-01,1.000000e-01,7.000000e-01,2.700000e+00,10,2.000000e-02,2.000000e-02,6.000000e-01,4.300000e-01,9.000000e-01,17,9.000000e-01,32,2,0
353,916,½ðË¿¹Ï£¨Âã°ê¹Ï£©,80,37,9.170000e+01,3.300000e+00,2,8.000000e-01,1.400000e+00,2,2.000000e-02,3.000000e-02,7.000000e-01,1.000000e-02,0,25,3.000000e-01,32,0,0
354,917,½ðËþËÂ¹Ï,81,8,9.690000e+01,6.000000e-01,1.000000e-01,7.000000e-01,1.300000e+00,0,0,3.000000e-02,5.000000e-01,0,0,0,0,32,18,0
354,920,Âé×í¹Ï,66,16,9.520000e+01,7.000000e-01,1.000000e-01,4.000000e-01,3.200000e+00,0,0,3.000000e-02,4.000000e-01,0,0,0,0,32,17,0
355,918,¿à¹Ï£¨Á¹¹Ï£¬ÀµÆÏÌÑ£©,81,19,9.340000e+01,1,1.000000e-01,1.400000e+00,3.500000e+00,17,3.000000e-02,3.000000e-02,4.000000e-01,8.500000e-01,2.500000e+00,14,7.000000e-01,32,56,0
355,936,Çà½·£¨µÆÁý½·£¬ÊÁ×Ó½·£¬´ó½·£©,82,22,93,1,2.000000e-01,1.400000e+00,4,57,3.000000e-02,3.000000e-02,9.000000e-01,5.900000e-01,3.300000e+00,14,8.000000e-01,31,72,0
355,943,À±½·£¨¼â£¬Çà£©,84,23,9.190000e+01,1.400000e+00,3.000000e-01,2.100000e+00,3.700000e+00,57,3.000000e-02,4.000000e-02,5.000000e-01,8.800000e-01,2.200000e+00,15,7.000000e-01,31,62,0
356,919,ÁéÃÛ¹Ï,71,6,9.810000e+01,1.200000e+00,1.000000e-01,4.000000e-01,0,0,0,4.000000e-02,0,0,5.200000e+00,12,5.000000e-01,32,0,0
357,921,ÃæÎ÷ºú¹Ï,88,10,97,8.000000e-01,0,0,1.800000e+00,97,1.000000e-02,2.000000e-02,1.000000e-01,0,6.000000e-01,14,8.000000e-01,32,0,0
358,922,Ä¾¹Ï,86,27,9.220000e+01,4.000000e-01,1.000000e-01,8.000000e-01,6.200000e+00,145,1.000000e-02,2.000000e-02,3.000000e-01,3.000000e-01,28,17,2.000000e-01,32,43,0
359,924,Éß¹Ï£¨Éß¶¹£¬´ó¶¹½Ç£©,89,15,9.410000e+01,1.500000e+00,1.000000e-01,2,1.700000e+00,3,1.000000e-01,3.000000e-02,1.000000e-01,0,2.200000e+00,191,1.200000e+00,32,4,0
360,926,Ëñ¹Ï£¨Éú¹Ï£©,91,12,9.610000e+01,5.000000e-01,0,7.000000e-01,2.400000e+00,17,4.000000e-02,2.000000e-02,0,2.900000e-01,0,14,6.000000e-01,32,5,0
361,927,Ìð¹Ï£¨Ïã¹Ï£©,78,26,9.290000e+01,4.000000e-01,1.000000e-01,4.000000e-01,5.800000e+00,5,2.000000e-02,3.000000e-02,3.000000e-01,4.700000e-01,8.800000e+00,14,7.000000e-01,32,15,0
362,928,Ð¡Î÷ºú¹Ï,79,22,9.440000e+01,7.000000e-01,0,0,4.800000e+00,0,0,1.000000e-02,0,0,1.700000e+00,5,2.000000e-01,32,0,0
363,929,Î÷¹Ï£¨º®¹Ï£©,56,25,9.330000e+01,6.000000e-01,1.000000e-01,3.000000e-01,5.500000e+00,75,2.000000e-02,3.000000e-02,2.000000e-01,1.000000e-01,3.200000e+00,8,3.000000e-01,32,6,0
363,932,Î÷¹Ï£¨Ö£ÖÝ3ºÅ£©,59,25,9.340000e+01,6.000000e-01,1.000000e-01,2.000000e-01,5.500000e+00,35,2.000000e-02,4.000000e-02,3.000000e-01,1.300000e-01,2.400000e+00,4,2.000000e-01,32,4,0
364,930,Î÷¹Ï£¨ÖÒÓÚ6ºÅ£¬ºÚÆ¤£©,64,32,9.230000e+01,5.000000e-01,5.000000e-01,1.000000e-01,6.400000e+00,38,1.000000e-02,3.000000e-02,2.000000e-01,1.600000e-01,0,0,0,32,6,0
365,931,Î÷¹Ï£¨¾©ÐÀ1ºÅ£©,59,34,9.120000e+01,5.000000e-01,0,2.000000e-01,7.900000e+00,13,2.000000e-02,4.000000e-02,4.000000e-01,3.000000e-02,4.200000e+00,10,5.000000e-01,32,7,0
366,934,×Ñ¹Ï,46,4,9.870000e+01,2.000000e-01,3.000000e-01,5.000000e-01,1.000000e-01,0,0,3.000000e-02,1.000000e-01,0,0,0,0,32,10,0
367,935,ÇÑ×Ó£¨³¤£©,96,19,9.310000e+01,1,1.000000e-01,1.900000e+00,3.500000e+00,30,3.000000e-02,3.000000e-02,6.000000e-01,2.000000e-01,6.400000e+00,55,4.000000e-01,31,7,0
367,937,·¬ÇÑ£¨Î÷ºìÊÁ£¬·¬ÊÁ£©,97,19,9.440000e+01,9.000000e-01,2.000000e-01,5.000000e-01,3.500000e+00,92,3.000000e-02,3.000000e-02,6.000000e-01,5.700000e-01,5,10,4.000000e-01,31,19,0
368,938,·¬ÇÑ£¨Õû£¬¹ÞÍ·£©,100,21,9.350000e+01,2,6.000000e-01,8.000000e-01,1.800000e+00,192,3.000000e-02,2.000000e-02,8.000000e-01,1.660000e+00,2.469000e+02,31,4.000000e-01,31,5,0
369,939,·¬ÇÑ½´£¨¹ÞÍ·£©,100,81,7.580000e+01,4.900000e+00,2.000000e-01,2.100000e+00,1.480000e+01,0,3.000000e-02,3.000000e-02,5.600000e+00,4.450000e+00,3.710000e+01,28,1.100000e+00,31,0,0
370,940,ºù×Ó£¨ÇÑ¿Æ£©,85,27,9.220000e+01,7.000000e-01,1.000000e-01,9.000000e-01,5.900000e+00,163,1.000000e-02,6.000000e-02,7.000000e-01,1.140000e+00,1.200000e+00,49,0,31,29,0
371,941,À±½·£¨ºì¼â£¬¸É£©,88,212,1.460000e+01,15,12,4.170000e+01,11,0,5.300000e-01,1.600000e-01,1.200000e+00,8.760000e+00,1.800000e+00,12,6,31,0,0
372,942,À±½·£¨ºìÐ¡£©,80,32,8.880000e+01,1.300000e+00,4.000000e-01,3.200000e+00,5.700000e+00,232,3.000000e-02,6.000000e-02,8.000000e-01,4.400000e-01,2.600000e+00,37,1.400000e+00,31,144,0
373,944,ÄÌÊÁ×ÓÎ÷ºìÊÁ,100,13,9.560000e+01,6.000000e-01,1.000000e-01,8.000000e-01,2.400000e+00,88,5.000000e-02,2.000000e-02,1,1.190000e+00,0,15,4.000000e-01,31,8,0
374,946,ÇÑ×Ó£¨ÂÌÆ¤£©,90,25,9.280000e+01,1,6.000000e-01,1.200000e+00,4,20,2.000000e-02,2.000000e-01,6.000000e-01,5.500000e-01,6.800000e+00,12,1.000000e-01,31,7,0
375,947,Çï¿û£¨»ÆÇï¿û£¬Ñò½Ç¶¹£©,88,37,8.620000e+01,2,1.000000e-01,3.900000e+00,7.100000e+00,52,5.000000e-02,9.000000e-02,1,1.030000e+00,3.900000e+00,45,1.000000e-01,31,4,0
376,948,Ìð½·£¨ÍÑË®£©,100,307,1.050000e+01,7.600000e+00,4.000000e-01,8.300000e+00,6.830000e+01,2818,2.300000e-01,1.800000e-01,4,6.050000e+00,126,130,7.400000e+00,31,846,0
377,949,°Ë±¦²Ë£¨½´£©,100,72,7.230000e+01,4.600000e+00,1.400000e+00,3.200000e+00,1.020000e+01,0,1.700000e-01,3.000000e-02,2.000000e-01,1.110000e+00,2.843200e+03,110,4.800000e+00,84,0,0
378,950,²Ë¸É£¨½æ²Ë£©,100,141,2.490000e+01,1.330000e+01,8.000000e-01,2.740000e+01,2.010000e+01,150,0,4.000000e-01,6.000000e-01,0,3333,0,0,84,0,0
379,951,´óÍ·²Ë£¨½´£©,100,36,7.480000e+01,2.400000e+00,3.000000e-01,2.400000e+00,6,0,3.000000e-02,8.000000e-02,8.000000e-01,1.600000e-01,4.623700e+03,77,6.700000e+00,84,5,0
379,956,¸ÊÂ¶£¨½´ëç£¬¸ÊÂ¶×Ó£¬µØ²Ï£©,100,37,7.560000e+01,2.200000e+00,3.000000e-01,1.900000e+00,6.300000e+00,0,3.000000e-02,8.000000e-02,7.000000e-01,8.300000e-01,2839,54,6.400000e+00,84,5,0
379,975,Èé»Æ¹Ï£¨ëç£¬ÄÛ»Æ¹Ï£©,100,32,8.130000e+01,1.700000e+00,3.000000e-01,1.800000e+00,5.600000e+00,0,3.000000e-02,3.000000e-02,3.000000e-01,2.100000e-01,3.087100e+03,44,3.100000e+00,84,7,0
380,952,´óÍ·²Ë£¨¹ð»¨£¬·ðÊÖ¸í´ñ£©,100,51,6.530000e+01,3.200000e+00,4.000000e-01,1.800000e+00,8.600000e+00,0,3.000000e-02,6.000000e-02,8.000000e-01,0,6.060600e+03,257,7.500000e+00,84,0,0
380,970,ÂÜ²·£¨½´£©,100,30,7.610000e+01,3.500000e+00,4.000000e-01,1.300000e+00,3.200000e+00,0,5.000000e-02,9.000000e-02,8.000000e-01,0,6.880800e+03,102,3.800000e+00,84,0,0
381,953,´óÍ·²Ë£¨ÎåÏã£©,100,48,72,4.600000e+00,2.000000e-01,4.500000e+00,7,10,1.100000e-01,0,0,0,0,0,0,84,0,0
382,954,Ñó½ª£¨ÏÌ£¬µØ½ª£¬¹í×Ó½ª£©,100,34,74,2.600000e+00,0,1,5.800000e+00,0,1.700000e-01,6.000000e-02,1.400000e+00,0,5.443300e+03,244,6.800000e+00,84,0,0
383,955,¶¬²Ë,100,46,6.840000e+01,3.500000e+00,3.000000e-01,2.800000e+00,7.300000e+00,12,2.000000e-02,9.000000e-02,9.000000e-01,7.228600e+03,7.228600e+03,135,1.140000e+01,84,0,0
384,957,¹·Ñ¿²Ë,100,22,8.130000e+01,1.300000e+00,1.000000e-01,2.400000e+00,4.100000e+00,0,6.000000e-02,3.000000e-02,0,2.100000e-01,2.777400e+03,125,4.400000e+00,84,0,0
385,958,ºÏ½õ²Ë,100,75,6.830000e+01,6,0,3.900000e+00,1.280000e+01,3,8.000000e-02,2.000000e-02,2,9.900000e-01,3.977300e+03,102,2.600000e+00,84,0,0
386,959,»Æ¹Ï£¨ÌðÀ±»Æ¹Ï£©,100,99,6.270000e+01,2.800000e+00,2.000000e-01,1.200000e+00,2.160000e+01,0,7.000000e-02,3.000000e-02,4.000000e-01,0,0,96,4.100000e+00,84,0,0
387,960,»Æ¹Ï£¨½´»Æ¹Ï£©,100,24,7.620000e+01,3,3.000000e-01,1.200000e+00,2.200000e+00,30,6.000000e-02,1.000000e-02,9.000000e-01,0,3.769500e+03,52,3.700000e+00,84,0,0
387,980,Ý«Ëñ£¨½´£©,100,23,83,2.300000e+00,2.000000e-01,1,3.100000e+00,0,6.000000e-02,5.000000e-02,6.000000e-01,0,4.665100e+03,28,3.100000e+00,84,0,0
388,961,½ª£¨Ôã£©,100,27,6.770000e+01,1.600000e+00,8.000000e-01,1.400000e+00,3.400000e+00,0,0,1.300000e-01,8.000000e-01,0,9686,39,4.400000e+00,84,0,0
389,962,½´°ü¹Ï,100,107,5.920000e+01,4.700000e+00,0,2.800000e+00,22,0,1.000000e-02,5.000000e-02,6.000000e-01,1.930000e+00,2.523200e+03,15,4.200000e+00,84,0,0
390,963,½æ²Ë£¨Ëá£©,100,25,9.030000e+01,1.200000e+00,1.000000e-01,0,4.900000e+00,0,1.000000e-02,1.000000e-01,6.000000e-01,8.800000e-01,1164,51,1.400000e+00,84,0,0
391,964,½æ²ËÍ·£¨ëç£¬Ë®²Ë£¬Ë®¸í´ñ£©,100,38,7.050000e+01,2.800000e+00,1.000000e-01,2.700000e+00,6.600000e+00,0,7.000000e-02,2.000000e-02,8.000000e-01,0,7.250700e+03,87,2.900000e+00,84,0,0
392,965,½æ²ËÍ·£¨ëçÖó£¬Öó²Ë£¬Öó¸í´ñ£©,100,26,7.070000e+01,2.100000e+00,2.000000e-01,2,3.900000e+00,2,0,2.000000e-02,7.000000e-01,0,6.834500e+03,174,5.800000e+00,84,0,0
393,966,½ðÇ®ÂÜ²·,100,41,7.350000e+01,1.600000e+00,3.000000e-01,2.100000e+00,8,43,1.000000e-02,2.000000e-02,3.000000e-01,9.900000e-01,3.232500e+03,158,0,84,0,0
394,967,¾Â²Ë»¨£¨ëç£©,100,17,7.960000e+01,1.300000e+00,3.000000e-01,1.100000e+00,2.200000e+00,25,1.000000e-02,6.000000e-02,6.000000e-01,0,5.030800e+03,84,6.500000e+00,84,0,0
395,968,Þ§²Ë£¨ëç£©,100,22,8.990000e+01,2.500000e+00,3.000000e-01,2.200000e+00,2.200000e+00,53,0,5.000000e-02,1.600000e+00,0,9.906000e+02,115,4.500000e+00,84,0,0
396,969,ÁúÐë²Ë£¨ëçÖÆ£©,100,75,6.770000e+01,1.400000e+00,0,0,1.730000e+01,0,1.000000e-02,4.000000e-02,4.000000e-01,9.300000e-01,1103,8,6.400000e+00,84,0,0
397,971,ÂÜ²·¸É,100,60,6.770000e+01,3.300000e+00,2.000000e-01,3.400000e+00,1.120000e+01,0,4.000000e-02,9.000000e-02,9.000000e-01,0,4203,53,3.400000e+00,84,17,0
398,973,Ä¢¹½£¨½´£©,100,121,59,5.400000e+00,2.000000e-01,7.000000e-01,2.430000e+01,0,5.000000e-02,1.500000e-01,2,1.790000e+00,400,30,1.800000e+00,84,0,0
399,974,ÜÖÀ¶Ë¿£¨½´£©,100,39,7.340000e+01,5.500000e+00,0,1.500000e+00,4.200000e+00,0,8.000000e-02,5.000000e-02,9.000000e-01,1.500000e-01,4.981300e+03,38,2.700000e+00,84,0,0
400,976,Ê²½õ²Ë,100,34,7.890000e+01,2.900000e+00,5.000000e-01,1.600000e+00,4.600000e+00,0,3.000000e-02,2.000000e-02,0,1.800000e-01,4.092700e+03,21,4.500000e+00,84,0,0
401,977,ËâÍ·£¨ÌÇ£©,74,114,6.610000e+01,2.100000e+00,2.000000e-01,1.700000e+00,2.590000e+01,0,4.000000e-02,6.000000e-02,2.000000e-01,7.100000e-01,6.922000e+02,38,1.300000e+00,84,0,0
402,978,ËâÍ·£¨½´£©,73,104,6.720000e+01,4.400000e+00,1.000000e-01,2.600000e+00,2.130000e+01,0,4.000000e-02,4.000000e-02,0,5.000000e-01,3.503100e+03,6,3.600000e+00,84,0,0
403,979,ÌðËáð¨Í·,100,97,7.370000e+01,5.000000e-01,5.000000e-01,4.000000e-01,2.260000e+01,0,0,0,4.000000e-01,1.000000e-02,809,68,4.200000e+00,84,0,0
404,981,ÏÌÉ³´Ð£¨ÃÉ¹Å¾Â£©,100,25,8.820000e+01,2.400000e+00,8.000000e-01,1.800000e+00,2,0,5.000000e-02,1.800000e-01,4.000000e-01,0,1.712400e+03,457,0,84,0,0
405,982,Ñ©ÀïÞ®£¨ëç£¬ëçÑ©Àïºì£©,100,25,7.710000e+01,2.400000e+00,2.000000e-01,2.100000e+00,3.300000e+00,8,5.000000e-02,7.000000e-02,7.000000e-01,2.400000e-01,3.304200e+03,294,5.500000e+00,84,4,0
406,983,»¨ÉúÈÊ£¨Éú£©,100,563,6.900000e+00,25,4.430000e+01,5.500000e+00,16,5,7.200000e-01,1.300000e-01,1.790000e+01,1.809000e+01,3.600000e+00,39,2.100000e+00,42,2,0
407,984,»¨ÉúÈÊ£¨³´£©,100,581,1.800000e+00,2.410000e+01,4.440000e+01,4.300000e+00,2.120000e+01,0,1.200000e-01,1.000000e-01,1.890000e+01,1.497000e+01,4.451000e+02,284,6.900000e+00,42,0,0
408,985,¿û»¨×Ó£¨Éú£©,50,597,2.400000e+00,2.390000e+01,4.990000e+01,6.100000e+00,13,5,3.600000e-01,2.000000e-01,4.800000e+00,3.453000e+01,5.500000e+00,72,5.700000e+00,42,0,0
408,986,¿û»¨×Ó£¨³´£©,52,616,2,2.260000e+01,5.280000e+01,4.800000e+00,1.250000e+01,5,4.300000e-01,2.600000e-01,4.800000e+00,2.646000e+01,1322,72,6.100000e+00,42,0,0
409,987,¿û»¨×ÓÈÊ,100,606,7.800000e+00,1.910000e+01,5.340000e+01,4.500000e+00,1.220000e+01,0,1.800000e+00,1.600000e-01,4.500000e+00,7.909000e+01,50,1,2.900000e+00,42,0,0
410,988,Á«×Ó£¨ÌÇË®£©,100,201,4.920000e+01,2.800000e+00,5.000000e-01,7.000000e-01,4.620000e+01,0,4.000000e-02,9.000000e-02,1.500000e+00,0,8.700000e+00,24,0,42,0,0
411,989,Á«×Ó£¨¸É£©,100,344,9.500000e+00,1.720000e+01,2,3,6.420000e+01,0,1.600000e-01,8.000000e-02,4.200000e+00,2.710000e+00,5.100000e+00,97,3.600000e+00,42,5,0
412,990,Àõ×Ó£¨¸É£©,73,345,1.340000e+01,5.300000e+00,1.700000e+00,1.200000e+00,7.720000e+01,5,8.000000e-02,1.500000e-01,8.000000e-01,1.145000e+01,8.500000e+00,0,1.200000e+00,42,25,0
413,991,Àõ×Ó£¨ÏÊ£¬°åÀõ£©,80,185,52,4.200000e+00,7.000000e-01,1.700000e+00,4.050000e+01,32,1.400000e-01,1.700000e-01,8.000000e-01,4.560000e+00,1.390000e+01,17,1.100000e+00,42,24,0
414,992,Ã«ºËÌÒ£¨ÏÊ£©,38,174,5.760000e+01,12,6.700000e+00,5.400000e+00,1.630000e+01,0,9.000000e-02,1.000000e-01,1.500000e+00,0,0,0,0,42,40,0
415,993,ÄÏ¹Ï×Ó£¨³´£¬°×¹Ï×Ó£©,68,574,4.100000e+00,36,4.610000e+01,4.100000e+00,3.800000e+00,0,8.000000e-02,1.600000e-01,3.300000e+00,2.728000e+01,1.580000e+01,37,6.500000e+00,42,0,0
416,994,ÄÏ¹Ï×ÓÈÊ,100,566,9.200000e+00,3.320000e+01,4.810000e+01,4.900000e+00,0,0,2.000000e-01,9.000000e-02,1.800000e+00,1.325000e+01,2.060000e+01,16,1.500000e+00,42,0,0
417,995,ÜÍÊµÃ×£¨¼¦Í·Ã×£©,100,351,1.140000e+01,8.300000e+00,3.000000e-01,9.000000e-01,7.870000e+01,0,3.000000e-01,9.000000e-02,4.000000e-01,0,2.840000e+01,37,5.000000e-01,42,0,0
418,996,É½ºËÌÒ£¨Êì£¬Ð¡ºËÌÒ£©,30,596,2.200000e+00,7.900000e+00,5.080000e+01,7.800000e+00,2.680000e+01,0,2.000000e-02,9.000000e-02,1,1.408000e+01,4.303000e+02,133,5.400000e+00,42,0,0
419,997,É½ºËÌÒ£¨¸É£©,24,601,2.200000e+00,18,5.040000e+01,7.400000e+00,1.880000e+01,5,1.600000e-01,9.000000e-02,5.000000e-01,6.555000e+01,2.507000e+02,57,6.800000e+00,42,0,0
420,998,ËÉ×Ó£¨³´£©,31,619,3.600000e+00,1.410000e+01,5.850000e+01,1.240000e+01,9,5,0,1.100000e-01,3.800000e+00,2.520000e+01,3,161,5.200000e+00,42,0,0
421,999,ËÉ×Ó£¨Éú£©,32,640,3,1.260000e+01,6.260000e+01,1.240000e+01,8.600000e+00,7,4.100000e-01,9.000000e-02,3.800000e+00,3.447000e+01,0,3,5.900000e+00,42,0,0
422,1000,ËÉ×ÓÈÊ,100,698,8.000000e-01,1.340000e+01,7.060000e+01,10,2.200000e+00,2,1.900000e-01,2.500000e-01,4,3.279000e+01,1.010000e+01,78,4.300000e+00,42,0,0
423,1001,Î÷¹Ï×Ó£¨»°Ã·£©,38,541,5,3.030000e+01,4.650000e+01,1.320000e+01,2.000000e-01,0,3.000000e-02,5.000000e-02,3.200000e+00,2.710000e+00,1.337000e+02,392,4.400000e+00,42,0,0
424,1002,Î÷¹Ï×Ó£¨³´£©,43,573,4.300000e+00,3.270000e+01,4.480000e+01,4.500000e+00,9.700000e+00,0,4.000000e-02,8.000000e-02,3.400000e+00,1.230000e+00,1.877000e+02,28,8.200000e+00,42,0,0
425,1003,Î÷¹Ï×ÓÈÊ,100,555,9.200000e+00,3.240000e+01,4.590000e+01,5.400000e+00,3.200000e+00,0,2.000000e-01,8.000000e-02,1.400000e+00,2.737000e+01,9.400000e+00,0,4.700000e+00,42,0,0
426,1004,ÐÓÈÊ,100,514,5.600000e+00,2.470000e+01,4.480000e+01,1.920000e+01,2.900000e+00,0,8.000000e-02,1.250000e+00,0,1.853000e+01,7.100000e+00,71,1.300000e+00,42,26,0
427,1005,é»×Ó£¨¸É£©,27,542,7.400000e+00,20,4.480000e+01,9.600000e+00,1.470000e+01,8,6.200000e-01,1.400000e-01,2.500000e+00,3.643000e+01,4.700000e+00,104,6.400000e+00,42,0,0
428,1006,é»×Ó£¨³´£©,21,594,2.300000e+00,3.050000e+01,5.030000e+01,8.200000e+00,4.900000e+00,12,2.100000e-01,2.200000e-01,9.800000e+00,2.520000e+01,153,815,5.100000e+00,42,0,0
429,1007,Ñ¼µ°£¨ÏÌ£©,88,190,6.130000e+01,1.270000e+01,1.270000e+01,0,6.300000e+00,134,1.600000e-01,3.300000e-01,1.000000e-01,6.250000e+00,2.706100e+03,118,3.600000e+00,54,0,647
430,1008,Ñ¼µ°°×,100,47,8.770000e+01,9.900000e+00,0,0,1.800000e+00,23,1.000000e-02,7.000000e-02,1.000000e-01,1.600000e-01,7.120000e+01,18,1.000000e-01,54,0,0
431,1009,Ñ¼µ°»Æ,100,378,4.490000e+01,1.450000e+01,3.380000e+01,0,4,1980,2.800000e-01,6.200000e-01,0,1.272000e+01,3.010000e+01,123,4.900000e+00,54,0,1576
432,1010,°×¹ÃÓã£¨°×Ã××ÓÓã£©,67,150,7.150000e+01,1.910000e+01,8.200000e+00,0,0,0,2.000000e-02,8.000000e-02,3.300000e+00,1.490000e+00,1.527000e+02,23,3.000000e-01,61,0,0
433,1011,öÑÓã£¨ÂíöÞÓã£¬ÑàöÑÓã£¬°ÍÓã£©,80,122,7.250000e+01,2.120000e+01,3.100000e+00,0,2.200000e+00,19,3.000000e-02,4.000000e-02,2.100000e+00,7.100000e-01,7.420000e+01,35,8.000000e-01,61,0,75
434,1012,öÑÓã£¨ÏÌ£¬ÏÌÂíöÞ£©,67,157,5.280000e+01,2.330000e+01,1.600000e+00,0,1.240000e+01,0,4.000000e-02,0,2.700000e+00,4.600000e+00,5350,0,6.200000e+00,61,0,0
435,1013,°Ë×¦Óã£¨°Ë½ÇÓã£©,78,135,6.540000e+01,1.890000e+01,4.000000e-01,0,14,0,4.000000e-02,6.000000e-02,5.400000e+00,1.340000e+00,6.540000e+01,21,6.000000e-01,61,0,0
436,1014,öýÓã£¨öÐÓã£¬Îä²ýÓã£©,59,135,7.310000e+01,1.830000e+01,6.300000e+00,0,1.200000e+00,28,2.000000e-02,7.000000e-02,1.700000e+00,5.200000e-01,4.110000e+01,89,7.000000e-01,61,0,94
437,1016,²ÝÓã£¨°×öé£¬²Ý°üÓã£©,58,112,7.730000e+01,1.660000e+01,5.200000e+00,0,0,11,4.000000e-02,1.100000e-01,2.800000e+00,2.030000e+00,46,38,8.000000e-01,61,0,86
